proCodeId,proId,proCode,codeDesc,associatedWithProCode,minQty,maxQty,minSize,maxSize,chargePerUnit,billWithIntEM,billWithFUEM,leftRightSepration,billAlone,printByRows,splitInMultipleVisits,effectiveSince,effectiveTill,deleted,created_by,update_by,created_date,update_date,created_ip,update_ip,addOn,proName
1,1,15788,"Chemical peel, facial; epidermal",,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Chemical Peel Epidermal
2,2,96900,Actinotherapy (ultraviolet light),,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Actinotherapy UVB
3,3,0045T,Dermoscopy,,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Dermoscopy
4,4,96904,"Whole body integumentary photography, for monitoring of high risk patients with dysplastic nevus syndrome or a history of dysplastic nevi, or patients with a personal or familial history of melanoma",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Total Body Images
9,9,99024,"Postoperative follow-up visit, normally included in the surgical package, to indicate that an evaluation and management service was performed during a postoperative period for a reason(s) related to the original procedure",,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Suture Removal
10,10,29580,Strapping; Unna boot,,1,2,0,0,0,1,1,1,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Unna Boot
11,13,10040,Marsupialization/Opening or removal of multiple milia/Comedones/Cysts/Pustules,,1,25,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Acne Surgery
12,14,10060,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single",,1,10,0,0,0,0,0,1,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Incision & Drainage
13,14,10061,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); complicated or multiple",,1,25,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Incision & Drainage
14,16,11730,"Avulsion of nail plate, partial or complete, simple; single",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Avulsion of the Nail Plate
18,28,11040,"Debridement; skin, partial thickness; includes removal of epidermis and/or dermis (e.g., abrasion, avulsion, or blistered tissue).",,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,9/30/2015,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Debridement
19,28,11041,"Debridement; skin, full thickness; includes removal of epidermis and dermis (e.g., eschar), without involvement of subcutaneous tissue.",,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Debridement
20,28,11042,"Debridement; skin, subcutaneous tissue (includes epidermis and dermis, if performed); first 20 sq cm or less.",,1,10,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Debridement
21,30,96912,Photochemotherapy; psoralens and ultraviolet A (PUVA),,1,1,0,0,0,1,1,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Photochemotherapy UVA
22,31,96913,Photochemotherapy (Goeckerman and/or PUVA) for severe photoresponsive dermatoses requiring at least four to eight hours of care under direct supervision of the physician (includes application of medication and dressings),,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Photochemotherapy (Physician Supervision)
24,33,15781,"Dermabrasion; regional, other than face",,1,10,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Dermabrasion Partial
25,34,15789,"Chemical peel, nonfacial; epidermal",,1,1,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Chemical Peel Dermal
29,28,11720,Debridement of nail(s) by any method(s); one to five,,1,5,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Debridement
30,28,11721,Debridement of nail(s) by any method(s); six or more,,6,20,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Debridement
35,37,69100,Biopsy external ear or Tragus,,1,10,0,0,0,1,1,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
36,37,67810,Biopsy of eyelid,,1,10,0,0,0,1,1,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
37,37,40490,"Biopsy of lip; removal of tissue from external or mucosal lip for diagnostic evaluation (e.g., suspicious lesion, carcinoma)",,1,10,0,0,0,0,0,0,1,0,1,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
38,37,54100,Biopsy of penis,,1,10,0,0,0,1,1,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
39,37,56605,Biopsy of vulva or perineum (separate procedure); one lesion,,1,10,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
40,37,11755,"Biopsy of nail unit (eg, plate, bed, matrix, hyponychium, proximal and lateral nail folds) (separate procedure)",,1,10,0,0,1,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Biopsy
45,40,96405,"Chemotherapy administration, intralesional; up to and including 7 lesions",,1,7,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction with Intralesional Chemo
46,229,96902,"Microscopic examination of hairs plucked or clipped by the examiner (excluding hair collected by the patient) to determine telogen and anagen counts, or structural hair shaft abnormality",,1,1,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Microscopic Hair Examination
47,39,17260,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:21,0,54.177.219.180,0,Destruction Malignant Lesion
48,39,17261,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:21,0,54.177.219.180,0,Destruction Malignant Lesion
50,39,17263,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,7/23/2024 3:06,0,54.177.219.180,0,Destruction Malignant Lesion
51,39,17264,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
53,39,17266,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:21,0,54.177.219.180,0,Destruction Malignant Lesion
54,39,17270,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
56,39,17271,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
57,39,17272,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
59,39,17273,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
60,39,17274,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:22,0,54.177.219.180,0,Destruction Malignant Lesion
61,39,17276,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), scalp, neck, hands, feet, genitalia; lesion diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32002,0000-00-00 00:00:00,7/23/2024 6:23,0,54.177.219.180,0,Destruction Malignant Lesion
62,39,17280,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
65,39,17281,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 0.6 to 1.0 cm",,1,10,0.5,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
68,39,17282,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
71,39,17283,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
74,39,17284,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
77,39,17286,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), face, ears, eyelids, nose, lips, mucous membrane; lesion diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Destruction Malignant Lesion
80,39,17262,"Destruction, malignant lesion (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), trunk, arms or legs; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,6/5/2024 23:14,0,54.177.219.180,0,Destruction Malignant Lesion
82,52,11401,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 0.6 to 1.0 cm",,1,20,0.6,1,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:39,0,54.177.219.180,0,Excision Benign Lesion & Margins
83,52,11402,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:39,0,54.177.219.180,0,Excision Benign Lesion & Margins
84,52,11403,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:39,0,54.177.219.180,0,Excision Benign Lesion & Margins
85,52,11404,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:39,0,54.177.219.180,0,Excision Benign Lesion & Margins
86,52,11406,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
87,52,11420,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:39,0,54.177.219.180,0,Excision Benign Lesion & Margins
88,52,11421,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
89,52,11422,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
90,52,11423,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,7/31/2024 6:38,0,54.177.219.180,0,Excision Benign Lesion & Margins
91,52,11424,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
92,52,11426,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
93,52,11440,"Excision, other benign lesion including margins (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
94,52,11441,"Excision, other benign lesion including margins (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
95,52,11442,"Excision, other benign lesion including margins (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
96,52,11443,"Excision, other benign lesion including margins (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
97,52,11444,"Excision, other benign lesion including margins (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
98,52,11446,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
99,53,11600,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
100,53,11601,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,8/28/2024 8:42,0,54.177.219.180,0,Excision Malignant Lesion & Margins
101,53,11602,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,8/28/2024 8:41,0,54.177.219.180,0,Excision Malignant Lesion & Margins
102,53,11603,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32001,0000-00-00 00:00:00,8/28/2024 21:03,0,54.177.219.180,0,Excision Malignant Lesion & Margins
103,53,11604,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,1,0,1/1/2013,12/31/2050,0,0,32037,0000-00-00 00:00:00,8/28/2024 8:42,0,54.177.219.180,0,Excision Malignant Lesion & Margins
104,53,11606,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter over 4.0 cm",,1,10,4.1,100,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
105,53,11620,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
106,53,11621,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
107,53,11622,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
108,53,11623,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
109,53,11624,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
110,53,11626,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm",,1,10,4.1,100,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
111,53,11640,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.5 cm or less",,1,10,0,0.5,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
112,53,11641,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.6 to 1.0 cm",,1,10,0.6,1,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
113,53,11642,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm",,1,10,1.1,2,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
114,53,11643,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 2.1 to 3.0 cm",,1,10,2.1,3,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
115,53,11644,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 3.1 to 4.0 cm",,1,10,3.1,4,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
116,53,11646,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter over 4.0 cm",,1,10,4.1,100,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Malignant Lesion & Margins
117,0,,,,0,0,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,
118,0,,,,0,0,0,0,0,0,0,0,0,0,0,1/1/2013,12/31/2050,1,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,
181,52,11400,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), trunk, arms or legs; excised diameter 0.5 cm or less",,1,20,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Excision Benign Lesion & Margins
182,54,17311,"Mohs micrographic surgery;  First stage for tumors on high risk areas; like head, neck, temple, auricle, face, jaw, scalp, ears, eyelids, nose, lips, hands, feet or genitalia",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,MOHS Micrographic Surgery
183,54,17312,"Mohs micrographic surgery; Each additional stage after the first stage for high risk areas; like head, neck, temple, auricle, face, jaw, scalp, ears, eyelids, nose, lips, hands, feet or genitalia",17311,2,30,0,0,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,MOHS Micrographic Surgery
184,54,17313,"Mohs micrographic surgery; first stage for tumors on arms, legs, chest, back, abdomen, shoulders or thighs",,1,1,0,0,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,MOHS Micrographic Surgery
186,54,17314,"Mohs micrographic surgery; each additional stage after the first stage for arms, legs, chest, back, abdomen, shoulders or thighs",17313,2,30,0,0,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,MOHS Micrographic Surgery
187,55,17315,"Mohs micrographic surgery; each additional tissue bloack beyond 5 blocks per stage, regardless of anatomical site. Only use when pathology sections/blocks exceed 5 in a single stage. Rare usage; requires explicit documentation of number of blocks.",,6,50,0,0,1,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,MOHS Additional Tissue Blocks
200,63,11300,"Shaving of epidermal or dermal lesion, single lesion, trunk, arms or legs; lesion diameter 0.5 cm or less",,1,10,0,0.5,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
201,63,11301,"Shaving of epidermal or dermal lesion, single lesion, trunk, arms or legs; lesion diameter 0.6 to 1.0 cm",,1,10,0.6,1,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
202,63,11302,"Shaving of epidermal or dermal lesion, single lesion, trunk, arms or legs; lesion diameter 1.1 to 2.0 cm",,1,10,1.1,2,0,0,0,0,1,0,0,1/1/2013,12/31/2050,0,0,0,0000-00-00 00:00:00,0000-00-00 00:00:00,0,0,0,Shave Removal
